Count,Time
2,21.108
7.238882463,21.109
24.12631791,21.11
21.17127286,21.111
0,21.112
20.32791169,21.113
1,21.114
18.50625897,21.115
1,21.116
1,21.117
7,21.118
25.80048757,21.119
17.98496649,21.12
22.83145757,21.121
0,21.122
19.64906808,21.123
12.52285779,21.124
24.1101464,21.125
8.432407702,21.126
22.84246051,21.127
0,21.128
13.01140194,21.129
5,21.13
2,21.131
0,21.132
1,21.133
4,21.134
20.11816556,21.135
15.96089995,21.136
25.81870377,21.137
5,21.138
2,21.139
1,21.14
0,21.141
57.94792759,21.142
68.06753083,21.143
1,21.144
1,21.145
1,21.146
0,21.147
0,21.148
2,21.149
1,21.15
6,21.151
2,21.152
4,21.153
14.52981049,21.154
2,21.155
17.22350371,21.156
2,21.157
16.4676138,21.158
2,21.159
2,21.16
1,21.161
1,21.162
2,21.163
3,21.164
1,21.165
1,21.166
8,21.167
14.886949,21.168
0,21.169
2,21.17
1,21.171
1,21.172
2,21.173
2,21.174
0,21.175
32.1556643,21.176
2,21.177
3,21.178
2,21.179
23.29582344,21.18
2,21.181
2,21.182
4,21.183
4,21.184
0,21.185
2,21.186
22.06869592,21.187
1,21.188
19.02499418,21.189
14.92542341,21.19
17.7801155,21.191
10,21.192
0,21.193
2,21.194
1,21.195
2,21.196
1,21.197
0,21.198
3,21.199
2,21.2
1,21.201
0,21.202
0,21.203
1,21.204
1,21.205
2,21.206
3,21.207
15.57368284,21.208
12.22472092,21.209
2,21.21
10.47127664,21.211
20.47423007,21.212
24.39611483,21.213
14.79175656,21.214
3,21.215
2,21.216
0,21.217
2,21.218
2,21.219
3,21.22
0,21.221
0,21.222
20.51001607,21.223
0,21.224
2,21.225
4,21.226
1,21.227
1,21.228
2,21.229
16.22617397,21.23
11.00920166,21.231
1,21.232
1,21.233
12.94030663,21.234
2,21.235
0,21.236
1,21.237
18.41540218,21.238
0,21.239
15.52376212,21.24
2,21.241
14.59756709,21.242
16.17907972,21.243
4,21.244
0,21.245
4,21.246
1,21.247
0,21.248
16.86107995,21.249
2,21.25
1,21.251
1,21.252
6,21.253
2,21.254
1,21.255
10.14264123,21.256
2,21.257
16.20304391,21.258
3,21.259
2,21.26
2,21.261
29.32148152,21.262
20.25501905,21.263
0,21.264
2,21.265
1,21.266
16.07647993,21.267
22.86059894,21.268
1,21.269
1,21.27
0,21.271
2,21.272
4,21.273
2,21.274
2,21.275
1,21.276
4,21.277
4,21.278
2,21.279
3,21.28
2,21.281
3,21.282
1,21.283
5,21.284
0,21.285
2,21.286
12.83051092,21.287
2,21.288
2,21.289
1,21.29
2,21.291
0,21.292
3,21.293
3,21.294
1,21.295
4,21.296
9,21.297
1,21.298
2,21.299
34.76856277,21.3
1,21.301
0,21.302
12.12640421,21.303
3,21.304
0,21.305
6.863866514,21.306
0,21.307
3,21.308
2,21.309
16.94108452,21.31
0,21.311
2,21.312
1,21.313
1,21.314
5,21.315
0,21.316
0,21.317
0,21.318
2,21.319
1,21.32
13.43085147,21.321
1,21.322
2,21.323
13.9359696,21.324
2,21.325
15.11249671,21.326
9.977957407,21.327
5,21.328
13.73414745,21.329
1,21.33
4,21.331
13.32404263,21.332
0,21.333
2,21.334
10,21.335
9,21.336
2,21.337
0,21.338
0,21.339
1,21.34
15.37763496,21.341
2,21.342
0,21.343
1,21.344
1,21.345
2,21.346
3,21.347
2,21.348
2,21.349
2,21.35
1,21.351
13.22068859,21.352
16.87075035,21.353
2,21.354
0,21.355
1,21.356
0,21.357
0,21.358
14.57594979,21.359
7,21.36
0,21.361
51.29751969,21.362
13.23922331,21.363
1,21.364
0,21.365
1,21.366
11.08299453,21.367
12.85668304,21.368
26.37957679,21.369
0,21.37
21.83143482,21.371
13.2308936,21.372
1,21.373
3,21.374
11,21.375
0,21.376
6,21.377
3,21.378
17.34383493,21.379
11.5788799,21.38
6,21.381
1,21.382
2,21.383
1,21.384
0,21.385
0,21.386
1,21.387
1,21.388
10.3788433,21.389
1,21.39
1,21.391
2,21.392
2,21.393
1,21.394
13.91940909,21.395
1,21.396
1,21.397
3,21.398
0,21.399
0,21.4
0,21.401
16.0313471,21.402
1,21.403
66.46068554,21.404
19.4882881,21.405
1,21.406
2,21.407
1,21.408
1,21.409
0,21.41
1,21.411
10.30128312,21.412
16.04789596,21.413
13.83241573,21.414
1,21.415
17.85792687,21.416
30.2120437,21.417
1,21.418
0,21.419
11.60072482,21.42
3,21.421
1,21.422
0,21.423
1,21.424
2,21.425
1,21.426
0,21.427
19.73536813,21.428
2,21.429
13.23940131,21.43
95.10640802,21.431
18.35668059,21.432
1,21.433
19.47935174,21.434
2,21.435
4,21.436
19.41811986,21.437
1,21.438
2,21.439
15.99712011,21.44
1,21.441
0,21.442
3,21.443
2,21.444
1,21.445
11.8167989,21.446
1,21.447
0,21.448
10.37207275,21.449
2,21.45
0,21.451
13.81720449,21.452
17.78703342,21.453
1,21.454
2,21.455
1,21.456
1,21.457
1,21.458
33.3060796,21.459
5,21.46
0,21.461
1,21.462
1,21.463
12.92818131,21.464
11.93270867,21.465
2,21.466
1,21.467
1,21.468
0,21.469
1,21.47
24.8272498,21.471
3,21.472
0,21.473
2,21.474
1,21.475
1,21.476
1,21.477
2,21.478
3,21.479
0,21.48
8.89268103,21.481
0,21.482
0,21.483
12.73320891,21.484
11.64464645,21.485
15.27840792,21.486
17.3108826,21.487
0,21.488
2,21.489
1,21.49
1,21.491
1,21.492
1,21.493
1,21.494
34.91653613,21.495
2,21.496
0,21.497
0,21.498
1,21.499
1,21.5
1,21.501
13.21281001,21.502
4,21.503
2,21.504
3,21.505
13.39476063,21.506
3,21.507
0,21.508
1,21.509
0,21.51
2,21.511
2,21.512
2,21.513
14.64601305,21.514
4,21.515
1,21.516
3,21.517
1,21.518
0,21.519
1,21.52
0,21.521
10.95213087,21.522
1,21.523
1,21.524
1,21.525
2,21.526
14.68992894,21.527
1,21.528
1,21.529
1,21.53
1,21.531
3,21.532
3,21.533
2,21.534
1,21.535
1,21.536
13.31853299,21.537
19.83685573,21.538
2,21.539
0,21.54
1,21.541
0,21.542
4,21.543
0,21.544
14.74108028,21.545
12.11574821,21.546
13.99711513,21.547
0,21.548
37.56399786,21.549
0,21.55
1,21.551
4,21.552
0,21.553
0,21.554
3,21.555
0,21.556
0,21.557
2,21.558
1,21.559
3,21.56
2,21.561
1,21.562
12.0836065,21.563
12.78225329,21.564
0,21.565
3,21.566
1,21.567
3,21.568
17.27379997,21.569
16.31529692,21.57
15.70238464,21.571
0,21.572
2,21.573
6,21.574
6,21.575
16.27283877,21.576
2,21.577
12.07953723,21.578
9.407991305,21.579
1,21.58
16.35377724,21.581
7.853811402,21.582
2,21.583
1,21.584
8.513151413,21.585
1,21.586
3,21.587
0,21.588
1,21.589
13.28905042,21.59
6.205423315,21.591
1,21.592
0,21.593
1,21.594
3,21.595
27.03182772,21.596
9.325199179,21.597
3,21.598
0,21.599
2,21.6
0,21.601
2,21.602
2,21.603
1,21.604
3,21.605
2,21.606
0,21.607
1,21.608
1,21.609
10.16904941,21.61
12.81308125,21.611
0,21.612
0,21.613
2,21.614
0,21.615
2,21.616
1,21.617
3,21.618
15.71964943,21.619
1,21.62
1,21.621
7,21.622
20.36392895,21.623
1,21.624
3,21.625
2,21.626
0,21.627
2,21.628
3,21.629
1,21.63
2,21.631
0,21.632
15.75264301,21.633
1,21.634
1,21.635
21.43526984,21.636
5,21.637
2,21.638
2,21.639
0,21.64
0,21.641
1,21.642
0,21.643
2,21.644
0,21.645
0,21.646
15.2869148,21.647
0,21.648
2,21.649
0,21.65
1,21.651
0,21.652
14,21.653
16.38143198,21.654
32.59909952,21.655
0,21.656
0,21.657
17.92795804,21.658
0,21.659
2,21.66
0,21.661
0,21.662
0,21.663
0,21.664
2,21.665
2,21.666
14.96119099,21.667
0,21.668
1,21.669
0,21.67
14.00405481,21.671
2,21.672
2,21.673
10.62529266,21.674
16.42063337,21.675
2,21.676
2,21.677
0,21.678
0,21.679
1,21.68
1,21.681
2,21.682
0,21.683
0,21.684
3,21.685
1,21.686
1,21.687
47.23544175,21.688
11.87874312,21.689
9,21.69
14.39413207,21.691
1,21.692
2,21.693
2,21.694
18.07887044,21.695
96.63093638,21.696
12.39410079,21.697
27.17587342,21.698
1,21.699
0,21.7
2,21.701
0,21.702
1,21.703
1,21.704
32.50467271,21.705
11.34758393,21.706
0,21.707
1,21.708
3,21.709
11.23796792,21.71
2,21.711
0,21.712
0,21.713
0,21.714
11.90511596,21.715
1,21.716
2,21.717
0,21.718
1,21.719
3,21.72
0,21.721
0,21.722
1,21.723
4,21.724
2,21.725
5.463438815,21.726
11.01804578,21.727
29.54040795,21.728
0,21.729
5,21.73
0,21.731
5,21.732
1,21.733
3,21.734
2,21.735
2,21.736
11.7630174,21.737
2,21.738
10.20194478,21.739
1,21.74
3,21.741
11.03620774,21.742
1,21.743
0,21.744
0,21.745
20.1147039,21.746
15.79909696,21.747
49.56818405,21.748
3,21.749
5,21.75
2,21.751
1,21.752
1,21.753
2,21.754
4,21.755
13.96878697,21.756
19.75505005,21.757
19.60645751,21.758
0,21.759
34.1932651,21.76
2,21.761
0,21.762
0,21.763
9,21.764
0,21.765
1,21.766
1,21.767
0,21.768
0,21.769
29.88587418,21.77
5,21.771
2,21.772
3,21.773
0,21.774
18.27417261,21.775
0,21.776
2,21.777
1,21.778
0,21.779
20.69958082,21.78
0,21.781
3,21.782
1,21.783
1,21.784
13.10488654,21.785
0,21.786
14.49258558,21.787
7.671715215,21.788
1,21.789
15.37938386,21.79
3,21.791
14.21092614,21.792
1,21.793
30.45498185,21.794
14.40534644,21.795
14.50635739,21.796
18.92708857,21.797
58.51010608,21.798
12.02728597,21.799
1,21.8
1,21.801
1,21.802
24.02809976,21.803
15.05232407,21.804
3,21.805
3,21.806
18.28394227,21.807
16.26930414,21.808
1,21.809
4,21.81
0,21.811
5,21.812
8,21.813
2,21.814
0,21.815
5,21.816
1,21.817
2,21.818
1,21.819
4,21.82
3,21.821
1,21.822
2,21.823
1,21.824
1,21.825
2,21.826
2,21.827
1,21.828
12.68556901,21.829
17.09891833,21.83
4,21.831
18.31433646,21.832
6,21.833
0,21.834
2,21.835
2,21.836
3,21.837
2,21.838
1,21.839
1,21.84
0,21.841
2,21.842
5.954788606,21.843
1,21.844
33.11243909,21.845
6,21.846
1,21.847
4,21.848
1,21.849
5,21.85
2,21.851
4,21.852
4,21.853
3,21.854
18.31254988,21.855
24.4973569,21.856
19.54770882,21.857
30.09227581,21.858
1,21.859
19.39637283,21.86
1,21.861
5,21.862
1,21.863
1,21.864
0,21.865
0,21.866
2,21.867
2,21.868
3,21.869
2,21.87
15.74309185,21.871
1,21.872
2,21.873
0,21.874
2,21.875
1,21.876
1,21.877
16.32764849,21.878
13.17964393,21.879
0,21.88
1,21.881
0,21.882
4,21.883
1,21.884
3,21.885
1,21.886
2,21.887
1,21.888
2,21.889
5,21.89
9,21.891
2,21.892
4,21.893
1,21.894
0,21.895
2,21.896
24.52181206,21.897
0,21.898
2,21.899
7,21.9
3,21.901
1,21.902
19.46058528,21.903
3,21.904
3,21.905
2,21.906
20.45453419,21.907
75.31520129,21.908
15.38966948,21.909
20.45384077,21.91
1,21.911
1,21.912
2,21.913
18.09860885,21.914
2,21.915
1,21.916
4,21.917
2,21.918
2,21.919
2,21.92
0,21.921
1,21.922
3,21.923
3,21.924
4,21.925
5,21.926
15.928348,21.927
18,21.928
0,21.929
3,21.93
5,21.931
3,21.932
3,21.933
0,21.934
0,21.935
0,21.936
2,21.937
21.41398742,21.938
3,21.939
3,21.94
20.27548888,21.941
1,21.942
4,21.943
2,21.944
1,21.945
21.83966062,21.946
9,21.947
1,21.948
3,21.949
1,21.95
2,21.951
1,21.952
2,21.953
2,21.954
3,21.955
1,21.956
1,21.957
1,21.958
5,21.959
1,21.96
22.43726063,21.961
1,21.962
17.63234569,21.963
0,21.964
1,21.965
3,21.966
3,21.967
1,21.968
0,21.969
1,21.97
2,21.971
1,21.972
2,21.973
1,21.974
1,21.975
2,21.976
2,21.977
0,21.978
4,21.979
2,21.98
3,21.981
1,21.982
5,21.983
19.51379665,21.984
1,21.985
2,21.986
22.51658565,21.987
0,21.988
2,21.989
2,21.99
3,21.991
1,21.992
2,21.993
19.75065638,21.994
0,21.995
2,21.996
6,21.997
1,21.998
25.01095722,21.999
2,22
19.42402094,22.001
22.83594299,22.002
4,22.003
2,22.004
3,22.005
3,22.006
1,22.007
3,22.008
6,22.009
44.86960201,22.01
2,22.011
18.34569942,22.012
1,22.013
5,22.014
0,22.015
3,22.016
2,22.017
0,22.018
12.65796651,22.019
32.27961701,22.02
16.5986926,22.021
26.41835941,22.022
2,22.023
3,22.024
2,22.025
2,22.026
4,22.027
74.98001606,22.028
19.46776693,22.029
0,22.03
1,22.031
2,22.032
3,22.033
0,22.034
25.31260665,22.035
120.8958898,22.036
14.65921736,22.037
20.830536,22.038
19.75345712,22.039
21.71551436,22.04
41.06509527,22.041
0,22.042
3,22.043
2,22.044
4,22.045
2,22.046
5,22.047
1,22.048
18.01144246,22.049
3,22.05
2,22.051
10,22.052
8,22.053
36.15105557,22.054
3,22.055
1,22.056
3,22.057
3,22.058
3,22.059
0,22.06
3,22.061
1,22.062
2,22.063
0,22.064
28.44859884,22.065
16.69499384,22.066
4,22.067
20.10719916,22.068
14.5050738,22.069
16.3141126,22.07
22.05095123,22.071
1,22.072
2,22.073
18.24696089,22.074
20.90242708,22.075
2,22.076
1,22.077
2,22.078
4,22.079
22.40484131,22.08
27.02250184,22.081
21.97015255,22.082
23.24410811,22.083
1,22.084
1,22.085
3,22.086
33.33733035,22.087
15.54065686,22.088
17.87625908,22.089
22.41302438,22.09
22.37198593,22.091
21.47140441,22.092
20.67935821,22.093
32.40395112,22.094
4,22.095
2,22.096
22.63688341,22.097
5,22.098
14.80299435,22.099
3,22.1
0,22.101
17.39681914,22.102
1,22.103
17.36887935,22.104
20.41579002,22.105
4,22.106
2,22.107
2,22.108
22.4476816,22.109
1,22.11
1,22.111
2,22.112
1,22.113
1,22.114
0,22.115
14.57796173,22.116
20.00293429,22.117
4,22.118
0,22.119
3,22.12
19.87145806,22.121
21.61152054,22.122
5,22.123
3,22.124
8.472960139,22.125
3,22.126
2,22.127
4,22.128
3,22.129
1,22.13
4,22.131
7,22.132
1,22.133
22.14143832,22.134
1,22.135
24.13177317,22.136
1,22.137
2,22.138
4,22.139
27.04945553,22.14
20.86352672,22.141
3,22.142
30.38612316,22.143
21.76078903,22.144
33.18085351,22.145
1,22.146
4,22.147
5,22.148
1,22.149
4,22.15
5,22.151
26.6372083,22.152
26.73622143,22.153
27.83795187,22.154
1,22.155
2,22.156
10,22.157
1,22.158
5,22.159
4,22.16
2,22.161
18.68491386,22.162
18.40825894,22.163
3,22.164
1,22.165
25.70173976,22.166
2,22.167
0,22.168
24.05207575,22.169
2,22.17
2,22.171
3,22.172
3,22.173
11,22.174
2,22.175
3,22.176
1,22.177
3,22.178
0,22.179
30.51227707,22.18
40.13591042,22.181
3,22.182
0,22.183
3,22.184
1,22.185
42.08248684,22.186
6,22.187
3,22.188
5,22.189
26.43277239,22.19
1,22.191
2,22.192
6,22.193
2,22.194
5,22.195
1,22.196
26.90929399,22.197
17.87672705,22.198
19.94809559,22.199
11,22.2
1,22.201
1,22.202
1,22.203
6,22.204
1,22.205
3,22.206
2,22.207
0,22.208
3,22.209
20.83063285,22.21
22.38214139,22.211
26.22138848,22.212
5,22.213
1,22.214
5,22.215
3,22.216
4,22.217
3,22.218
1,22.219
3,22.22
2,22.221
1,22.222
5,22.223
3,22.224
6,22.225
2,22.226
2,22.227
2,22.228
3,22.229
1,22.23
3,22.231
1,22.232
5,22.233
0,22.234
2,22.235
0,22.236
0,22.237
2,22.238
37.09370677,22.239
2,22.24
2,22.241
4,22.242
5,22.243
2,22.244
0,22.245
27.78772103,22.246
32.51989202,22.247
2,22.248
3,22.249
24.61236193,22.25
2,22.251
2,22.252
3,22.253
2,22.254
1,22.255
8.031952065,22.256
4,22.257
0,22.258
2,22.259
2,22.26
0,22.261
22.34165366,22.262
5,22.263
1,22.264
0,22.265
5,22.266
2,22.267
33.6841928,22.268
0,22.269
1,22.27
1,22.271
2,22.272
3,22.273
4,22.274
2,22.275
3,22.276
1,22.277
1,22.278
2,22.279
4,22.28
7,22.281
0,22.282
6,22.283
4,22.284
28.42533399,22.285
2,22.286
2,22.287
3,22.288
3,22.289
36.34058203,22.29
2,22.291
3,22.292
1,22.293
23.60615623,22.294
33.25645053,22.295
20.62836335,22.296
26.05640203,22.297
5,22.298
3,22.299
3,22.3
2,22.301
1,22.302
22.48111043,22.303
29.79486587,22.304
2,22.305
0,22.306
2,22.307
25.25796204,22.308
25.52888615,22.309
25.83293327,22.31
4,22.311
0,22.312
31.4450918,22.313
2,22.314
6,22.315
3,22.316
28.9360181,22.317
29.5614411,22.318
5,22.319
97.14463359,22.32
5,22.321
4,22.322
4,22.323
34.96129851,22.324
1,22.325
4,22.326
4,22.327
3,22.328
4,22.329
25.37447735,22.33
5,22.331
4,22.332
2,22.333
52.30102753,22.334
30.28938585,22.335
21.35909509,22.336
9,22.337
2,22.338
3,22.339
30.247069,22.34
29.8610051,22.341
1,22.342
2,22.343
0,22.344
31.92062847,22.345
5,22.346
75.86917943,22.347
3,22.348
1,22.349
5,22.35
3.529035284,22.351
114.4305771,22.352
28.01974811,22.353
4,22.354
26.72888216,22.355
34.34726929,22.356
1,22.357
3,22.358
3,22.359
4,22.36
1,22.361
4,22.362
31.21977182,22.363
29.09656691,22.364
1,22.365
50.27161776,22.366
30.67759344,22.367
5,22.368
2,22.369
2,22.37
0,22.371
7,22.372
1,22.373
1,22.374
33.82709534,22.375
2,22.376
33.78232757,22.377
29.74561123,22.378
1,22.379
5,22.38
56.68031958,22.381
76.49764802,22.382
34.08032914,22.383
30.26955453,22.384
7,22.385
3,22.386
30.6996122,22.387
26.50389533,22.388
2,22.389
2,22.39
2,22.391
2,22.392
3,22.393
5,22.394
1,22.395
3,22.396
39.36297156,22.397
37.1526923,22.398
4,22.399
1,22.4
4,22.401
0,22.402
6,22.403
4,22.404
28.99267237,22.405
42.45161828,22.406
4,22.407
4,22.408
4,22.409
8,22.41
31.01582492,22.411
24.97979062,22.412
2,22.413
3,22.414
32.58067172,22.415
4,22.416
4,22.417
3,22.418
5,22.419
5,22.42
2,22.421
2,22.422
1,22.423
4,22.424
2,22.425
2,22.426
3,22.427
5,22.428
7,22.429
6,22.43
1,22.431
6,22.432
6,22.433
38.97177454,22.434
1,22.435
4,22.436
0,22.437
35.50868584,22.438
32.86968001,22.439
4,22.44
4,22.441
36.07210718,22.442
162.0906609,22.443
54.29283236,22.444
33.93368365,22.445
3,22.446
37.2996821,22.447
3,22.448
3,22.449
10,22.45
32.35400251,22.451
6,22.452
5,22.453
3,22.454
36.64141075,22.455
3,22.456
35.85726782,22.457
25.09360034,22.458
6,22.459
32.98653514,22.46
31.49433103,22.461
3,22.462
7,22.463
4,22.464
7,22.465
0,22.466
2,22.467
1,22.468
6,22.469
3,22.47
4,22.471
2,22.472
33.67094679,22.473
1,22.474
2,22.475
6,22.476
2,22.477
3,22.478
2,22.479
3,22.48
4,22.481
56.76551419,22.482
4,22.483
4,22.484
3,22.485
4,22.486
5,22.487
5,22.488
6,22.489
3,22.49
2,22.491
3,22.492
45.64235391,22.493
32.14838764,22.494
40.59377377,22.495
33.92722044,22.496
2,22.497
3,22.498
3,22.499
11,22.5
3,22.501
10,22.502
3,22.503
6,22.504
34.26806151,22.505
5,22.506
5,22.507
2,22.508
5,22.509
37.10772768,22.51
31.79325779,22.511
4,22.512
43.95152293,22.513
3,22.514
3,22.515
7,22.516
7,22.517
3,22.518
3,22.519
6,22.52
6,22.521
35.89775668,22.522
41.0092932,22.523
35.40781956,22.524
4,22.525
35.25409483,22.526
44.71932924,22.527
3,22.528
3,22.529
6,22.53
3,22.531
2,22.532
2,22.533
5,22.534
1,22.535
1,22.536
8,22.537
4,22.538
41.68467247,22.539
1,22.54
40.23357355,22.541
33.25611933,22.542
5,22.543
4,22.544
3,22.545
5,22.546
73.01429778,22.547
29.94131354,22.548
30.13828609,22.549
1,22.55
4,22.551
1,22.552
2,22.553
1,22.554
2,22.555
4,22.556
7,22.557
2,22.558
30.93789115,22.559
48.32473323,22.56
4,22.561
37.01440174,22.562
217.6489018,22.563
51.52338575,22.564
2,22.565
2,22.566
5,22.567
42.47713905,22.568
44.53110027,22.569
6,22.57
34.66032742,22.571
4,22.572
2,22.573
4,22.574
1,22.575
50.2013708,22.576
11,22.577
1,22.578
2,22.579
2,22.58
5,22.581
5,22.582
7,22.583
2,22.584
6,22.585
1,22.586
3,22.587
6,22.588
4,22.589
3,22.59
16,22.591
5,22.592
40.21647952,22.593
6,22.594
4,22.595
4,22.596
3,22.597
2,22.598
5,22.599
3,22.6
41.36562569,22.601
5,22.602
1,22.603
4,22.604
40.07233934,22.605
3,22.606
8,22.607
12,22.608
4,22.609
3,22.61
3,22.611
2,22.612
5,22.613
1,22.614
3,22.615
44.58052706,22.616
33.65817166,22.617
37.80190666,22.618
43.83161637,22.619
5,22.62
61.0279008,22.621
47.40523961,22.622
40.31479954,22.623
6,22.624
2,22.625
4,22.626
4,22.627
5,22.628
46.73978399,22.629
134.9632868,22.63
66.22005728,22.631
34.0886562,22.632
42.23566811,22.633
24,22.634
42.12232392,22.635
5,22.636
7,22.637
4,22.638
5,22.639
2,22.64
3,22.641
2,22.642
9,22.643
3,22.644
4,22.645
4,22.646
5,22.647
6,22.648
44.48308356,22.649
50.89765826,22.65
39.3091686,22.651
43.32177203,22.652
6,22.653
1,22.654
3,22.655
15,22.656
4,22.657
8,22.658
7,22.659
4,22.66
2,22.661
5,22.662
5,22.663
1,22.664
2,22.665
39.58981017,22.666
22.5535217,22.667
5,22.668
2,22.669
6,22.67
41.95673439,22.671
4,22.672
5,22.673
4,22.674
39.78767131,22.675
3,22.676
3,22.677
42.27942528,22.678
6,22.679
44.02466635,22.68
4,22.681
4,22.682
7,22.683
5,22.684
2,22.685
2,22.686
41.3975082,22.687
7,22.688
5,22.689
6,22.69
15,22.691
5,22.692
2,22.693
2,22.694
5,22.695
4,22.696
8,22.697
1,22.698
49.62117855,22.699
26.07481564,22.7
5,22.701
3,22.702
6,22.703
4,22.704
45.07859724,22.705
12.76509005,22.706
5,22.707
4,22.708
6,22.709
3,22.71
38.64594887,22.711
38.81918228,22.712
35.8413379,22.713
3,22.714
3,22.715
4,22.716
4,22.717
7,22.718
42.06207369,22.719
39.48219815,22.72
2,22.721
6,22.722
44.40010558,22.723
5,22.724
6,22.725
7,22.726
40.49614749,22.727
1,22.728
5,22.729
3,22.73
4,22.731
3,22.732
5,22.733
4,22.734
58.26476385,22.735
43.24459546,22.736
47.71286988,22.737
43.61989207,22.738
25,22.739
4,22.74
6,22.741
7,22.742
40.10765736,22.743
6,22.744
3,22.745
33.12739992,22.746
40.61367012,22.747
4,22.748
5,22.749
7,22.75
6,22.751
6,22.752
41.80590397,22.753
0,22.754
53.12761022,22.755
40.20121432,22.756
6,22.757
35.40517914,22.758
4,22.759
1,22.76
2,22.761
3,22.762
46.76387629,22.763
43.68672506,22.764
1,22.765
5,22.766
7,22.767
3,22.768
6,22.769
7,22.77
7,22.771
3,22.772
7,22.773
0,22.774
5,22.775
59.63077674,22.776
41.39268642,22.777
38.51530716,22.778
39.7756556,22.779
7,22.78
52.16964993,22.781
42.62627987,22.782
46.39482203,22.783
44.93795021,22.784
3,22.785
0,22.786
4,22.787
7,22.788
8,22.789
2,22.79
3,22.791
8,22.792
7,22.793
8,22.794
5,22.795
51.01276391,22.796
6,22.797
42.83798444,22.798
4,22.799
47.31070529,22.8
7,22.801
2,22.802
72.73400949,22.803
46.30673568,22.804
4,22.805
6,22.806
7,22.807
3,22.808
53.95601895,22.809
54.07181844,22.81
5,22.811
9,22.812
2,22.813
43.95016288,22.814
45.9327798,22.815
4,22.816
4,22.817
120.0667704,22.818
51.70778978,22.819
43.17147231,22.82
3,22.821
5,22.822
2,22.823
46.82291469,22.824
9,22.825
5,22.826
9,22.827
6,22.828
6,22.829
6,22.83
6,22.831
4,22.832
2,22.833
2,22.834
4,22.835
7,22.836
6,22.837
46.86748158,22.838
39.21196499,22.839
55.72289615,22.84
55.66143663,22.841
5,22.842
6,22.843
38.83931965,22.844
42.36513419,22.845
45.30622576,22.846
40.03980874,22.847
6,22.848
6,22.849
1,22.85
4,22.851
4,22.852
3,22.853
48.79730149,22.854
2,22.855
1.305524119,22.856
5,22.857
5,22.858
5,22.859
5,22.86
5,22.861
7,22.862
36.7428519,22.863
3,22.864
40.3511621,22.865
48.23273758,22.866
5,22.867
49.62105106,22.868
6,22.869
6,22.87
1,22.871
2,22.872
9,22.873
2,22.874
1,22.875
13,22.876
5,22.877
4,22.878
5,22.879
2,22.88
40.55899232,22.881
47.99158961,22.882
43.72229342,22.883
4,22.884
1,22.885
4,22.886
5,22.887
3,22.888
2,22.889
52.30709182,22.89
48.15626798,22.891
69.45173039,22.892
2,22.893
3,22.894
4,22.895
10,22.896
7,22.897
6,22.898
49.8507023,22.899
8,22.9
4,22.901
6,22.902
45.46607569,22.903
7,22.904
6,22.905
2,22.906
4,22.907
5,22.908
52.8676172,22.909
26.29220304,22.91
41.66718984,22.911
49.74804051,22.912
1,22.913
7,22.914
4,22.915
2,22.916
0,22.917
9,22.918
7,22.919
46.39897727,22.92
1,22.921
2,22.922
10,22.923
54.24210523,22.924
46.6616194,22.925
5,22.926
62.53135436,22.927
57.78069793,22.928
6.099192293,22.929
3,22.93
4,22.931
5,22.932
1,22.933
8,22.934
57.28335244,22.935
7,22.936
5,22.937
3,22.938
44.48925837,22.939
3,22.94
46.40263842,22.941
5,22.942
3,22.943
50.76825385,22.944
53.80365608,22.945
6,22.946
4,22.947
7,22.948
49.34765136,22.949
48.31729848,22.95
6,22.951
2,22.952
3,22.953
3,22.954
7,22.955
0,22.956
2,22.957
51.59927216,22.958
44.91737043,22.959
6,22.96
9.686401662,22.961
3,22.962
69.97394802,22.963
61.728398,22.964
5,22.965
8,22.966
6,22.967
3,22.968
7,22.969
2,22.97
5,22.971
6,22.972
8,22.973
4,22.974
4,22.975
2,22.976
3,22.977
9,22.978
43.52345525,22.979
5,22.98
49.87427402,22.981
6,22.982
3,22.983
6,22.984
42.61909431,22.985
44.7718714,22.986
53.03137605,22.987
81.25322931,22.988
45.48865372,22.989
5,22.99
7,22.991
6,22.992
2,22.993
1,22.994
2,22.995
4,22.996
6,22.997
8,22.998
8,22.999
1,23
4,23.001
49.14842449,23.002
38.79445329,23.003
2,23.004
4,23.005
12,23.006
3,23.007
9,23.008
6,23.009
3,23.01
5,23.011
1,23.012
3,23.013
38.54389294,23.014
44.58473525,23.015
2,23.016
6,23.017
7,23.018
1,23.019
3,23.02
6,23.021
43.90364131,23.022
4,23.023
5,23.024
5,23.025
5,23.026
68.89633589,23.027
54.49585885,23.028
45.746692,23.029
3,23.03
9,23.031
5,23.032
2,23.033
10,23.034
51.64104863,23.035
5,23.036
4,23.037
5,23.038
1,23.039
7,23.04
5,23.041
54.03436389,23.042
47.49540829,23.043
47.07515753,23.044
4,23.045
2,23.046
11,23.047
2,23.048
2,23.049
6,23.05
4,23.051
8,23.052
5,23.053
46.65931457,23.054
52.63187516,23.055
60.66389923,23.056
53.47968582,23.057
6,23.058
46.56015535,23.059
7,23.06
8,23.061
4,23.062
9,23.063
4,23.064
1,23.065
6,23.066
5,23.067
2,23.068
50.72548573,23.069
98.04688554,23.07
9,23.071
10,23.072
47.23644277,23.073
5,23.074
55.89508576,23.075
44.73344214,23.076
5,23.077
3,23.078
61.66901896,23.079
50.82624319,23.08
6,23.081
