Cases,Time
0.0003492201545057,21.214000000000002
0.0003486916935111,21.215
0.0003481694932441,21.216
0.0003477008258326,21.217
0.0003472084761885,21.218
0.0003467128828541,21.219
0.0003461742716206,21.22
0.0003457248163561,21.221
0.000345269684386,21.222
0.0003446887000307,21.223
0.0003441744748326,21.224
0.000343680564166,21.225
0.0003431961283376,21.226
0.0003427668668266,21.227
0.0003422771709592,21.228
0.0003418173669228,21.229
0.0003413256358134,21.23
0.000340896945986,21.231
0.0003403955689206,21.232
0.0003399631674818,21.233
0.0003395036769566,21.234
0.0003390518007906,21.235
0.0003385707659714,21.236
0.0003381145021055,21.237000000000002
0.0003376382526919,21.238
0.0003371523128252,21.239
0.0003367044934769,21.240000000000002
0.0003362498231569,21.241
0.0003358161852157,21.242
0.0003353724579538,21.243000000000002
0.0003349272129089,21.244
0.0003344994816036,21.245
0.0003340010612057,21.246000000000002
0.0003335329499904,21.247
0.0003330845167069,21.248
0.0003326069224625,21.249
0.0003321700830144,21.25
0.0003317511053967,21.251
0.0003312728460655,21.252
0.0003308655787569,21.253
0.0003304513265627,21.254
0.0003300337890615,21.255
0.0003296024007461,21.256
0.0003292098706282,21.257
0.000328777131285,21.258
0.0003299713667224,21.259
0.0003296464150854,21.26
0.0003293472552517,21.261
0.0003290470077883,21.262
0.0003287143939955,21.263
0.000328323022982,21.264
0.0003280140224896,21.265
0.0003276918487878,21.266000000000002
0.0003273956417955,21.267
0.0003270806762258,21.268
0.0003267552875733,21.269000000000002
0.0003264664652209,21.27
0.0003262039714235,21.271
0.0003258558838512,21.272000000000002
0.0003255250873426,21.273
0.0003252092570516,21.274
0.0003249004763216,21.275000000000002
0.0003246157008896,21.276
0.0003243457928104,21.277
0.0003240842777743,21.278
0.0003238386480115,21.279
0.0003235776512132,21.28
0.0003232775976931,21.281
0.0003230290882153,21.282
0.0003227714345795,21.283
0.000322499804068,21.284
0.0003222144080934,21.285
0.0003219832571802,21.286
0.000321837440272,21.287
0.0003215506516693,21.288
0.0003213479602115,21.289
0.0003210364630475,21.29
0.0003207305748942,21.291
0.0003204683445034,21.292
0.0003202343454649,21.293
0.0003200173359144,21.294
0.0003197553145233,21.295
0.0003195029325717,21.296
0.0003192657959844,21.297
0.0003190256908153,21.298000000000002
0.0003187962362544,21.299
0.0003185182813709,21.3
0.0003183099257966,21.301000000000002
0.0003180549862368,21.302
0.0003178389878507,21.303
0.0003175700644384,21.304000000000002
0.0003173580288071,21.305
0.0003172865359047,21.306
0.0003170406606993,21.307000000000002
0.0003167900709633,21.308
0.0003165140037669,21.309
0.0003163069060738,21.31
0.0003161415822868,21.311
0.0003159661414788,21.312
0.0003157736926332,21.313
0.0003155627364228,21.314
0.0003153243819173,21.315
0.0003151265817843,21.316
0.000315180319784,21.317
0.0003150045936921,21.318
0.0003148442054205,21.319
0.000314620425126,21.32
0.0003144396544083,21.321
0.0003142733022962,21.322
0.0003141113950477,21.323
0.0003138936214851,21.324
0.000313690289817,21.325
0.0003135776782403,21.326
0.0003134264109277,21.327
0.000313243221565,21.328
0.0003130443634351,21.329
0.0003129182217603,21.330000000000002
0.000312752047316,21.331
0.0003125754143142,21.332
0.0003124021058638,21.333000000000002
0.0003121426136123,21.334
0.000311978300054,21.335
0.0003118010442999,21.336000000000002
0.00031163899713,21.337
0.0003114886502109,21.338
0.0003112700193322,21.339000000000002
0.0003110967008647,21.34
0.0003109642900026,21.341
0.0003107486667155,21.342
0.0003105385516614,21.343
0.0003104347380705,21.344
0.0003103207960852,21.345
0.0003101505864028,21.346
0.0003099948100945,21.347
0.0003098092919014,21.348
0.0003096746418313,21.349
0.0003095339343412,21.35
0.0003093823705249,21.351
0.0003092506538976,21.352
0.0003091327344963,21.353
0.0003089863781397,21.354
0.0003088496208642,21.355
0.0003087482568395,21.356
0.0003086231271277,21.357
0.000308511554724,21.358
0.0003083652446508,21.359
0.0003082450742787,21.36
0.0003080884658331,21.361
0.0003079328258061,21.362000000000002
0.0003077836384594,21.363
0.0003076859818872,21.364
0.0003075908836271,21.365000000000002
0.0003074788752751,21.366
0.0003073332354181,21.367
0.0003072087279058,21.368000000000002
0.0003071058777858,21.369
0.000307135905927,21.37
0.0003070080790312,21.371000000000002
0.0003068912139791,21.372
0.0003067665777098,21.373
0.0003066580100076,21.374
0.0003065199151161,21.375
0.0003063638189741,21.376
0.0003062318409115,21.377
0.0003061231120073,21.378
0.0003059974838121,21.379
0.0003059126966891,21.38
0.0003057985725911,21.381
0.0003056948031752,21.382
0.0003055331428239,21.383
0.000305434915372,21.384
0.0003053133634347,21.385
0.0003051964193968,21.386
0.0003050931410897,21.387
0.0003049878086547,21.388
0.0003049059156253,21.389
0.000304826082682,21.39
0.0003046934688276,21.391000000000002
0.0003046195228927,21.392
0.0003045097694219,21.393
0.0003043924854574,21.394000000000002
0.0003043067735532,21.395
0.0003042245465328,21.396
0.0003041978865538,21.397000000000002
0.0003041322198493,21.398
0.0003038635559258,21.399
0.0003037542233524,21.400000000000002
0.0003036553511476,21.401
0.0003035352663331,21.402
0.00030356334868,21.403
0.0003034364447262,21.404
0.0003033324215562,21.405
0.0003032087025657,21.406
0.0003030578382685,21.407
0.0003029243898741,21.408
0.0003030607393381,21.409
0.0003030199209828,21.41
0.0003029554234094,21.411
0.0003028621965282,21.412
0.0003028318702159,21.413
0.0003027467593577,21.414
0.0003026599682907,21.415
0.0003026875556402,21.416
0.0003026234874997,21.417
0.000302567086637,21.418
0.0003025348982418,21.419
0.0003024367936374,21.42
0.0003024767784093,21.421
0.0003025080550974,21.422
0.0003022993916168,21.423000000000002
0.0003022115795273,21.424
0.0003021369110858,21.425
0.0003020074817378,21.426000000000002
0.0003019643285315,21.427
0.0003018776305132,21.428
0.0003018233934493,21.429000000000002
0.0003018024438892,21.43
0.0003017746522969,21.431
0.0003017337018288,21.432000000000002
0.0003015989482473,21.433
0.0003015838044306,21.434
0.0003015489916779,21.435
0.000301478630475,21.436
0.0003014341083739,21.437
0.000301418033243,21.438
0.0003013277942981,21.439
0.0003012734032043,21.44
0.0003012290956194,21.441
0.0003011896992065,21.442
0.0003011267815385,21.443
0.0003012419842602,21.444
0.0003012135775885,21.445
0.0003012035289375,21.446
0.0003012254766549,21.447
0.0003012420229684,21.448
0.0003011579816257,21.449
0.0003011742274722,21.45
0.0003011400737075,21.451
0.0003011397852934,21.452
0.0003011093959283,21.453
0.0003010602269041,21.454
0.0003010062453406,21.455000000000002
0.0003009889015425,21.456
0.0003009969759779,21.457
0.0003010274098758,21.458000000000002
0.0003009785019958,21.459
0.0003008783683589,21.46
0.0003008686515399,21.461000000000002
0.0003008483507427,21.462
0.0003008067992172,21.463
0.0003007563157009,21.464000000000002
0.0003007720219256,21.465
0.0003007566355298,21.466
0.0003007648603406,21.467
0.0003007519651217,21.468
0.0003007722691867,21.469
0.0003007763903496,21.47
0.0003007420311969,21.471
0.0003007223327233,21.472
0.0003007405926682,21.473
0.0003007103755768,21.474
0.0003006218528031,21.475
0.0003005458450945,21.476
0.0003005399726804,21.477
0.0003005363990202,21.478
0.0003005505602608,21.479
0.0003005641393866,21.48
0.0003006077971148,21.481
0.0003006289213267,21.482
0.0003005674636327,21.483
0.0003005594264145,21.484
0.0003005775639464,21.485
0.0003005217224184,21.486
0.0003005490360903,21.487000000000002
0.000300511795935,21.488
0.0003005036014312,21.489
0.0003005512359948,21.490000000000002
0.0003005680794535,21.491
0.0003005834240371,21.492
0.0003005365769638,21.493000000000002
0.0003005584336144,21.494
0.0003004871560034,21.495
0.0003004634010585,21.496000000000002
0.0003004749830759,21.497
0.000300515285597,21.498
0.0003005145257509,21.499
0.0003005153687262,21.5
0.0003005947062144,21.501
0.0003005707086516,21.502
0.0003005933973988,21.503
0.0003005972977726,21.504
0.0003006047364621,21.505
0.000300610480824,21.506
0.0003006366599383,21.507
0.0003006168643595,21.508
0.0003005061532806,21.509
0.0003003446094793,21.51
0.0003002643564363,21.511
0.000300326869586,21.512
0.0003003395307378,21.513
0.0003003848674664,21.514
0.000300360516073,21.515
0.0003003503369151,21.516000000000002
0.000300467830004,21.517
0.0003004626724787,21.518
0.0003004648118729,21.519000000000002
0.0003004789598934,21.52
0.0003004915563464,21.521
0.0003004972404224,21.522000000000002
0.0003004970582702,21.523
0.0003005548646602,21.524
0.0003005650175583,21.525000000000002
0.0003005586827035,21.526
0.0003005735492645,21.527
0.000300616032333,21.528
0.0003006243277583,21.529
0.0003007102945293,21.53
0.0003007887350831,21.531
0.0003008505095554,21.532
0.0003009075712059,21.533
0.0003009117006863,21.534
0.0003009510712235,21.535
0.0003009943245363,21.536
0.0003010211017958,21.537
0.0003010278224241,21.538
0.0003011073642178,21.539
0.0003011436436426,21.54
0.0003011514486232,21.541
0.0003012182661146,21.542
0.0003012617771045,21.543
0.0003012988502511,21.544
0.0003013218642784,21.545
0.0003013274568877,21.546
0.0003013396939437,21.547
0.0003014342349241,21.548000000000002
0.0003014830713793,21.549
0.0003015267522443,21.55
0.0003015674360294,21.551000000000002
0.0003016072464562,21.552
0.00030168408107,21.553
0.0003015417425537,21.554000000000002
0.0003015384264555,21.555
0.0003015922837122,21.556
0.0003016497642534,21.557000000000002
0.0003016884527784,21.558
0.0003017371439615,21.559
0.0003017998463636,21.56
0.0003018142755681,21.561
0.000301849723298,21.562
0.0003018993875512,21.563
0.0003019664688413,21.564
0.0003020173663579,21.565
0.0003020827642995,21.566
0.0003021571872148,21.567
0.0003022229615848,21.568
0.0003023288526063,21.569
0.0003024107615342,21.57
0.0003024342476604,21.571
0.0003024910948995,21.572
0.0003025301455131,21.573
0.0003026053146103,21.574
0.0003026861020815,21.575
0.0003027938235445,21.576
0.000302851300908,21.577
0.0003029313620005,21.578
0.0003029731815631,21.579
0.0003030086994312,21.580000000000002
0.000303080769431,21.581
0.0003031489606628,21.582
0.0003032303517624,21.583000000000002
0.0003032923728087,21.584
0.0003033753287776,21.585
0.0003034356791336,21.586000000000002
0.0003034692893274,21.587
0.0003034918556084,21.588
0.000303587134718,21.589000000000002
0.0003036466487877,21.59
0.0003037451861082,21.591
0.0003038146918096,21.592
0.0003038902705625,21.593
0.0003039014386617,21.594
0.000303965638718,21.595
0.0003039338488664,21.596
0.0003039584912581,21.597
0.0003039905519627,21.598
0.0003040480590314,21.599
0.0003041175387064,21.6
0.0003041950025148,21.601
0.0003042701133722,21.602
0.0003043136420198,21.603
0.0003043587022533,21.604
0.0003043998270512,21.605
0.0003044392335606,21.606
0.0003044999840313,21.607
0.0003045697432749,21.608
0.0003045983544485,21.609
0.0003046271853703,21.61
0.0003046360199481,21.611
0.0003047052935957,21.612000000000002
0.0003047425313711,21.613
0.0003048448667562,21.614
0.0003048879026042,21.615000000000002
0.0003049674656202,21.616
0.0003050074420062,21.617
0.0003050717873094,21.618000000000002
0.0003051389733215,21.619
0.0003051702709652,21.62
0.0003052050395266,21.621000000000002
0.0003052871241543,21.622
0.000305394290657,21.623
0.0003054312585875,21.624
0.0003054477147187,21.625
0.000305499242721,21.626
0.0003055904432788,21.627
0.0003056703953932,21.628
0.0003058409856904,21.629
0.0003059086584573,21.63
0.0003059528512615,21.631
0.0003060187597764,21.632
0.0003062305283274,21.633
0.0003063209894955,21.634
0.0003063833450698,21.635
0.0003064787117317,21.636
0.0003065334821664,21.637
0.0003066207101552,21.638
0.0003067197139507,21.639
0.000306809663715,21.64
0.0003068586249406,21.641000000000002
0.0003069225715446,21.642
0.0003070247669179,21.643
0.0003070988482708,21.644000000000002
0.0003072654515901,21.645
0.000307327854941,21.646
0.0003074297192662,21.647000000000002
0.0003075359804984,21.648
0.000307658157463,21.649
0.0003077404228221,21.650000000000002
0.0003078475225821,21.651
0.0003078858292076,21.652
0.0003079644172892,21.653
0.00030802134861,21.654
0.0003081581756457,21.655
0.0003082164121266,21.656
0.0003083209311386,21.657
0.0003084153412341,21.658
0.00030852787879,21.659
0.0003086410250016,21.66
0.0003087796657265,21.661
0.0003088589891476,21.662
0.0003090410930525,21.663
0.0003091759510517,21.664
0.0003093103377825,21.665
0.0003094488600272,21.666
0.0003095864428548,21.667
0.0003097142856915,21.668
0.000309838760084,21.669
0.0003099525640678,21.67
0.0003100742860302,21.671
0.0003101734800381,21.672
0.0003103470922119,21.673000000000002
0.0003104704506938,21.674
0.0003105762337851,21.675
0.0003106928211542,21.676000000000002
0.0003108103045877,21.677
0.0003109432737823,21.678
0.000311066431383,21.679000000000002
0.0003111916297706,21.68
0.0003113555177043,21.681
0.0003117675081387,21.682000000000002
0.0003119591484205,21.683
0.000312093914492,21.684
0.0003122586654321,21.685
0.0003124372863128,21.686
0.0003126002162636,21.687
0.0003128109134089,21.688
0.0003129993589979,21.689
0.0003131761804227,21.69
0.0003133295881097,21.691
0.0003135295023495,21.692
0.0003137072386224,21.693
0.0003138588292412,21.694
0.000314005792134,21.695
0.0003141823713872,21.696
0.000314354386567,21.697
0.0003145545470283,21.698
0.0003147476094973,21.699
0.0003149263397622,21.7
0.0003150755941682,21.701
0.0003152570770521,21.702
0.0003153825543764,21.703
0.0003155337922854,21.704
0.0003157400552157,21.705000000000002
0.0003158911587859,21.706
0.0003160851114099,21.707
0.0003162409382106,21.708000000000002
0.0003164401827118,21.709
0.0003166629034045,21.71
0.0003168334814398,21.711000000000002
0.0003170539633225,21.712
0.000317245696284,21.713
0.000317461117928,21.714000000000002
0.0003176785236276,21.715
0.0003178862326965,21.716
0.000318083505163,21.717
0.0003182857642561,21.718
0.0003184534224542,21.719
0.0003186460802335,21.72
0.0003187975815809,21.721
0.0003183486041873,21.722
0.000318542065778,21.723
0.0003187264576747,21.724
0.0003188816396797,21.725
0.0003190321993776,21.726
0.0003192057102547,21.727
0.0003193560714781,21.728
0.000319526353972,21.729
0.0003196811275279,21.73
0.0003198587493151,21.731
0.0003200343957987,21.732
0.000320262626524,21.733
0.000320432531016,21.734
0.0003206950311868,21.735
0.0003209035516774,21.736
0.0003213914126442,21.737000000000002
0.0003215986190909,21.738
0.0003217460102045,21.739
0.000321958647922,21.740000000000002
0.0003221800217379,21.741
0.0003223855066293,21.742
0.0003225521482548,21.743000000000002
0.0003227639960325,21.744
0.0003229593179293,21.745
0.0003231487292231,21.746000000000002
0.0003233368594096,21.747
0.000323543525804,21.748
0.0003237510762159,21.749
0.0003240020595348,21.75
0.0003242685280709,21.751
0.0003244581478017,21.752
0.0003246775579067,21.753
0.0003250136261,21.754
0.0003252560908707,21.755
0.0003254790094967,21.756
0.0003257279860443,21.757
0.0003259817961895,21.758
0.000326239769892,21.759
0.0003264373912018,21.76
0.0003266494469898,21.761
0.0003268745037135,21.762
0.0003271804722143,21.763
0.0003274273693212,21.764
0.0003276684346217,21.765
0.0003278974626729,21.766000000000002
0.0003281333270147,21.767
0.0003283493955719,21.768
0.0003285834467796,21.769000000000002
0.0003288490577838,21.77
0.000329094809684,21.771
0.0003293167184347,21.772000000000002
0.0003295753679906,21.773
0.0003297648718861,21.774
0.000329987090534,21.775000000000002
0.0003302455892413,21.776
0.0003304890229485,21.777
0.0003307705209806,21.778
0.0003309944244527,21.779
0.000331069384128,21.78
0.0003313565604138,21.781
0.0003316050230653,21.782
0.0003321241781597,21.783
0.0003324321633363,21.784
0.0003326885986285,21.785
0.0003329732329107,21.786
0.0003332571440124,21.787
0.0003336691798069,21.788
0.0003339428919371,21.789
0.0003342515896091,21.79
0.0003344978951672,21.791
0.0003347679152518,21.792
0.0003350982143604,21.793
0.0003353724249029,21.794
0.0003356602251198,21.795
0.0003359270770741,21.796
0.0003361930584381,21.797
0.0003364979484338,21.798000000000002
0.0003367826038575,21.799
0.0003371015320916,21.8
0.0003374091998567,21.801000000000002
0.0003372683595877,21.802
0.0003375498792371,21.803
0.0003378472078551,21.804000000000002
0.0003380668733164,21.805
0.0003383535712262,21.806
0.0003386604814705,21.807000000000002
0.0003389577009233,21.808
0.0003392344380502,21.809
0.0003395166069335,21.81
0.0003398128488262,21.811
0.0003400937950109,21.812
0.0003403636446384,21.813
0.0003406643550002,21.814
0.0003409518628834,21.815
0.0003412446604174,21.816
0.0003415115762265,21.817
0.0003417767419035,21.818
0.0003420924500405,21.819
0.0003423689917499,21.82
0.0003426388295295,21.821
0.0003429745197015,21.822
0.000343219306755,21.823
0.0003435286785582,21.824
0.0003438108842924,21.825
0.0003441078423569,21.826
0.0003444711802753,21.827
0.0003447821606109,21.828
0.0003450862360786,21.829
0.0003453885248767,21.830000000000002
0.0003457296094831,21.831
0.0003460399554491,21.832
0.0003462745168627,21.833000000000002
0.0003465990910949,21.834
0.0003469038628906,21.835
0.0003471859464262,21.836000000000002
0.000347513359944,21.837
0.0003478639891405,21.838
0.0003482070062554,21.839000000000002
0.0003484624454926,21.84
0.0003487480530036,21.841
0.0003491034090982,21.842
0.000349438087047,21.843
0.000349770732615,21.844
0.0003501166852298,21.845
0.0003505055819629,21.846
0.0003509182928967,21.847
0.0003512847201452,21.848
0.0003516180152472,21.849
0.0003519216068926,21.85
0.0003522332030582,21.851
0.0003525670555508,21.852
0.000352921008045,21.853
0.0003532953595666,21.854
0.0003537059987,21.855
0.000354042856783,21.856
0.0003544077763824,21.857
0.0003547716280122,21.858
0.0003551094273704,21.859
0.0003553027894924,21.86
0.0003556514060025,21.861
0.0003560280112646,21.862000000000002
0.0003563578748653,21.863
0.0003566833671822,21.864
0.0003570764859342,21.865000000000002
0.0003573969980609,21.866
0.0003577664564733,21.867
0.0003581238251004,21.868000000000002
0.0003584622029007,21.869
0.0003588010900539,21.87
0.0003591483279227,21.871000000000002
0.0003594932914589,21.872
0.0003599023591757,21.873
0.0003602584058463,21.874
0.0003606220254398,21.875
0.0003610090035443,21.876
0.0003613956650906,21.877
0.0003618088663836,21.878
0.0003621320746058,21.879
0.0003624933019455,21.88
0.0003628296199461,21.881
0.0003629739214016,21.882
0.0003633549081876,21.883
0.0003637022006921,21.884
0.0003640600424025,21.885
0.0003644442267194,21.886
0.0003647977443277,21.887
0.0003651281482587,21.888
0.0003654901362023,21.889
0.0003659186157041,21.89
0.0003662388748174,21.891000000000002
0.0003666037734431,21.892
0.0003670001827025,21.893
0.0003673583744071,21.894000000000002
0.0003677414924971,21.895
0.0003681412783777,21.896
0.0003685252435866,21.897000000000002
0.0003689282342277,21.898
0.0003693417597182,21.899
0.0003697066433495,21.900000000000002
0.0003701559646391,21.901
0.0003705793740744,21.902
0.0003709844958188,21.903
0.0003713296577696,21.904
0.0003717046908271,21.905
0.000372123295045,21.906
0.0003725149296538,21.907
0.0003729002928911,21.908
0.0003732899795942,21.909
0.000373688859962,21.91
0.000374073946135,21.911
0.0003744931037933,21.912
0.0003748927254288,21.913
0.0003753326731042,21.914
0.0003757515864589,21.915
0.0003761508215351,21.916
0.0003765579340233,21.917
0.0003769776014968,21.918
0.0003773626969528,21.919
0.0003776981686011,21.92
0.0003781116015672,21.921
0.0003785176479552,21.922
0.000378921229872,21.923000000000002
0.0003793454785625,21.924
0.000379553216592,21.925
0.000379970101802,21.926000000000002
0.0003803895689189,21.927
0.0003808441462636,21.928
0.0003812678000972,21.929000000000002
0.0003816296627542,21.93
0.0003823128460796,21.931
0.0003827560652153,21.932000000000002
0.0003820099054103,21.933
0.0003823781029969,21.934
0.0003826882844924,21.935
0.0003830746801171,21.936
0.0003834225567211,21.937
0.0003837587104675,21.938
0.0003841126795354,21.939
0.000384488794203,21.94
0.0003837735351216,21.941
0.0003839928017764,21.942
0.0003842461837271,21.943
0.0003845213491754,21.944
0.000384835108245,21.945
0.0003851030232487,21.946
0.0003853895213975,21.947
0.0003856762594964,21.948
0.0003859474480735,21.949
0.0003862519111112,21.95
0.000386599127607,21.951
0.0003868777304464,21.952
0.0003871313451542,21.953
0.0003873836635907,21.954
0.0003876594832497,21.955000000000002
0.0003879106389704,21.956
0.0003881918364372,21.957
0.0003884782872901,21.958000000000002
0.000388692218788,21.959
0.0003889855999413,21.96
0.0003893149864792,21.961000000000002
0.0003895467146876,21.962
0.000389826135692,21.963
0.000390137030005,21.964000000000002
0.0003904337952633,21.965
0.0003906973818014,21.966
0.0003911258555581,21.967
0.0003914431270762,21.968
0.0003917574056259,21.969
0.0003920522951715,21.97
0.0003923565044218,21.971
0.0003926750711721,21.972
0.0003930105707461,21.973
0.0003933437219557,21.974
0.0003936782138497,21.975
0.0003939440652847,21.976
0.0003942772370419,21.977
0.0003945944194304,21.978
0.0003949481067145,21.979
0.0003952836020667,21.98
0.0003955875119367,21.981
0.0003959123520202,21.982
0.0003962199130798,21.983
0.0003965688223027,21.984
0.0003969063853861,21.985
0.0003972178365981,21.986
0.0003975303294659,21.987000000000002
0.0003978422164286,21.988
0.0003981451772886,21.989
0.0003984887126291,21.990000000000002
0.000398847140483,21.991
0.0003990205935831,21.992
0.000399395236791,21.993000000000002
0.0003997279332876,21.994
0.0004000737946005,21.995
0.000400410070248,21.996000000000002
0.0004007170359629,21.997
0.0004010567045007,21.998
0.0004013594261033,21.999
0.000401681314798,22.0
0.0004020317893587,22.001
0.0004023846855267,22.002
0.000402736707195,22.003
0.0004031142502713,22.004
0.000403486743807,22.005
0.0004038126937979,22.006
0.0004041489892951,22.007
0.0004044542113816,22.008
0.0004047319612449,22.009
0.0004050764812324,22.01
0.0004054000684095,22.011
0.0004057004139067,22.012
0.000406059607488,22.013
0.0004064056846778,22.014
0.000406741394099,22.015
0.0004070864786515,22.016000000000002
0.0004074633638761,22.017
0.0004078194312803,22.018
0.0004081930889391,22.019000000000002
0.0004085208215388,22.02
0.0004087976557499,22.021
0.0004091668585782,22.022000000000002
0.000409583796283,22.023
0.0004099258510295,22.024
0.0004103190119202,22.025000000000002
0.0004107151101147,22.026
0.0004110713064296,22.027
0.0004113914941155,22.028
0.0004117797944174,22.029
0.0004121269116741,22.03
0.0004124949757308,22.031
0.0004128514660402,22.032
0.0004132062758475,22.033
0.0004135599912117,22.034
0.0004139239941123,22.035
0.0004143370516526,22.036
0.0004146837967376,22.037
0.0004151159267618,22.038
0.0004155147135512,22.039
0.0004154938286226,22.04
0.0004158045818129,22.041
0.000416106054769,22.042
0.0004164510319369,22.043
0.0004166806782473,22.044
0.0004170165144097,22.045
0.0004173409484653,22.046
0.000417693496865,22.047
0.0004180267987236,22.048000000000002
0.0004183626173678,22.049
0.0004186719281773,22.05
0.0004190235650664,22.051000000000002
0.0004192738755453,22.052
0.0004196299796264,22.053
0.0004199937090561,22.054000000000002
0.000420288770646,22.055
0.0004205635969716,22.056
0.000420924017186,22.057000000000002
0.0004212866030859,22.058
0.0004216132564874,22.059
0.0004219008639683,22.06
0.0004222408901192,22.061
0.0004225799570984,22.062
0.0004229799261613,22.063
0.0004233056418386,22.064
0.0004237004067119,22.065
0.0004240193667634,22.066
0.0004243239460609,22.067
0.0004247099360518,22.068
0.000424987807978,22.069
0.0004253481628994,22.07
0.0004256965347308,22.071
0.0004260363481977,22.072
0.0004264584444188,22.073
0.0004267936480707,22.074
0.0004271357320875,22.075
0.0004274851529611,22.076
0.0004278591993879,22.077
0.0004281943400335,22.078
0.0004285508650673,22.079
0.0004288643960973,22.080000000000002
0.0004291739831159,22.081
0.0004295418775371,22.082
0.0004298596007059,22.083000000000002
0.0004302081905387,22.084
0.0004305817778118,22.085
0.0004309592059276,22.086000000000002
0.0004312802075907,22.087
0.0004316338132575,22.088
0.0004320316541367,22.089000000000002
0.0004323651610968,22.09
0.000432716991241,22.091
0.0004330371014408,22.092
0.0004334097924941,22.093
0.0004337053416647,22.094
0.0004340840163679,22.095
0.0004344392364432,22.096
0.000434809457155,22.097
0.0004351225073664,22.098
0.0004354727432071,22.099
0.0004358615124309,22.1
0.0004361934830297,22.101
0.0004365688991327,22.102
0.0004369209238416,22.103
0.0004373087483532,22.104
0.0004377571259589,22.105
0.0004381290324053,22.106
0.0004384878794118,22.107
0.000438905995287,22.108
0.000439293251559,22.109
0.0004396452147218,22.11
0.0004400368830101,22.111
0.0004405237724645,22.112000000000002
0.000440943545797,22.113
0.0004413374541021,22.114
0.0004417941075462,22.115000000000002
0.0004422372759883,22.116
0.0004426680150624,22.117
0.0004430877634746,22.118000000000002
0.0004434805047671,22.119
0.0004439151543207,22.12
0.000444353550697,22.121000000000002
0.0004448101371775,22.122
0.0004452089267707,22.123
0.0004456485295757,22.124
0.0004460795976423,22.125
0.0004465145846616,22.126
0.0004468775097873,22.127
0.0004473692637369,22.128
0.000447838452798,22.129
0.0004482894602525,22.13
0.000448735497064,22.131
0.0004492109036411,22.132
0.0004496780320542,22.133
0.0004501102927516,22.134
0.0004505633863817,22.135
0.0004510523453056,22.136
0.0004515435868622,22.137
0.0004519344498878,22.138
0.0004524131203074,22.139
0.0004528542011978,22.14
0.000453309224589,22.141000000000002
0.0004537793769636,22.142
0.0004542168381922,22.143
0.0004546917669331,22.144000000000002
0.0004551526243856,22.145
0.0004556010288253,22.146
0.0004560618365474,22.147000000000002
0.0004565422029684,22.148
0.0004570476170342,22.149
0.000457527538394,22.150000000000002
0.0004579976172327,22.151
0.0004584658767862,22.152
0.0004589155385189,22.153
0.0004593469015993,22.154
0.0004598329102689,22.155
0.0004602817523241,22.156
0.0004607392271446,22.157
0.000461191073511,22.158
0.0004616917838742,22.159
0.0004621612498315,22.16
0.0004625930450597,22.161
0.0004629563038555,22.162
0.0004634341312703,22.163
0.0004639059660512,22.164
0.0004643911070448,22.165
0.0004648779075797,22.166
0.0004653117085316,22.167
0.0004657628000119,22.168
0.0004662624358713,22.169
0.0004667168189328,22.17
0.0004671863884,22.171
0.0004676122736366,22.172
0.000468042661906,22.173000000000002
0.000468497027075,22.174
0.0004689299595894,22.175
0.0004693841217241,22.176000000000002
0.0004696874942258,22.177
0.0004701141575572,22.178
0.0004706124079117,22.179000000000002
0.0004711008025894,22.18
0.0004715976168215,22.181
0.0004720647063085,22.182000000000002
0.0004725428704037,22.183
0.0004730131978286,22.184
0.0004735258616541,22.185
0.0004739986500677,22.186
0.0004744580708103,22.187
0.000474985526799,22.188
0.0004754026572948,22.189
0.0004758985594541,22.19
0.0004763818217914,22.191
0.0004768652538472,22.192
0.0004773561872618,22.193
0.0004778645766089,22.194
0.0004783365322975,22.195
0.0004788173847851,22.196
0.0004793369831373,22.197
0.0004797959629299,22.198
0.0004805690001286,22.199
0.0004810753790922,22.2
0.0004816255686501,22.201
0.0004821304486653,22.202
0.0004826611838259,22.203
0.0004832031703228,22.204
0.0004837465186734,22.205000000000002
0.0004842967149774,22.206
0.0004848640581599,22.207
0.0004854186321058,22.208000000000002
0.0004859122407545,22.209
0.000486398080415,22.21
0.0004869310139283,22.211000000000002
0.0004874176433026,22.212
0.0004879604114035,22.213
0.0004884834523121,22.214000000000002
0.0004890043850607,22.215
0.0004893610200637,22.216
0.0004898674370855,22.217
0.0004903438079957,22.218
0.0004908271900556,22.219
0.0004913308864031,22.22
0.0004917960006897,22.221
0.0004922582155581,22.222
0.0004928684980012,22.223
0.0004934346989805,22.224
0.0004939582170667,22.225
0.0004944893092321,22.226
0.0004950292195705,22.227
0.0004955762812128,22.228
0.0004961076359756,22.229
0.0004966336316904,22.23
0.0004971230327696,22.231
0.0004976322686489,22.232
0.0004981471537293,22.233
0.0004986307095755,22.234
0.0004991540515022,22.235
0.0004996978253086,22.236
0.0005002694104695,22.237000000000002
0.0005008158359421,22.238
0.0005013304247464,22.239
0.0005018478904141,22.240000000000002
0.0005024001133058,22.241
0.0005029383242427,22.242
0.0005034466725069,22.243000000000002
0.0005039553370851,22.244
0.0005044748811115,22.245
0.0005050200665042,22.246000000000002
0.0005055758830527,22.247
0.0005061214520796,22.248
0.0005066659100127,22.249
0.0005071633890949,22.25
0.0005077492968606,22.251
0.0005082809968707,22.252
0.0005088290373284,22.253
0.0005093887944896,22.254
0.0005099190845666,22.255
0.0005104856793318,22.256
